country,year,iso_code,entity_type,region,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Africa,1993,,region,,696618934.0,,,0.0,0.0,0.0,,,,0.0,,1.5,12.883,1251.35,871.714,252.587,175.957,1.834,23.36,1861.987,1297.095,51.893,33.015,,,339.074,13.43,0.309,8.179,3805.384,,0.701,17.12,391.674,272.847,3531.008,2459.767,80.468,93.161,-2.048,-8.626,412.644,79.144,55.133,592.353,3.108,25.124,1196.36,833.407,16.26,15.628,,-2.036,-3.272,157.451,81.368,56.683,226.022,16.717,5.963,-4.578,-8.615,180.577,93.148,64.889,259.219,19.137,6.839,,,-21.888,-5.647,20.153,10.415,7.255,28.929,2.14,0.763,1.106,12.863,1175.409,59.942,41.757,1687.305,-1.304,-50.938,5535.823,3856.359,12.315,44.517,2.967,0.949,,11.175,0.298,1.363,,4.259,0.28,,0.112,486.742,2650.903,-1.84,-2.968,160.424,82.734,57.634,230.289,16.997,6.076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.006,0.006,0.003,0.002,0.008,0.001,0.0
Africa,1994,,region,,714499876.0,,,0.0,0.0,0.0,,,,0.0,,2.608,22.734,1251.852,894.448,251.636,179.794,3.933,51.014,1886.787,1348.109,51.175,32.768,,,351.334,13.47,3.381,89.63,3835.595,,3.265,80.313,394.233,281.679,3555.046,2540.08,80.174,93.055,4.649,19.184,431.828,86.916,62.102,604.378,-5.251,-43.76,1105.173,789.646,17.676,15.82,,1.612,2.538,159.989,80.61,57.596,223.918,16.394,5.861,5.018,9.01,189.586,95.375,68.145,265.341,19.396,6.945,,,33.66,6.783,26.936,13.572,9.697,37.699,2.76,0.987,3.267,38.395,1213.804,55.681,39.784,1698.816,-0.201,-7.767,5386.414,3848.592,11.324,44.467,2.646,0.847,,-10.815,-0.321,1.185,,3.703,0.241,,0.097,491.72,2740.532,1.413,2.226,162.65,81.803,58.448,227.642,16.636,5.959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.009,0.015,0.008,0.005,0.021,0.002,0.001
Africa,1995,,region,,732692671.0,,,0.0,0.0,0.0,,,,0.0,,3.133,28.023,1259.015,922.471,255.067,186.886,5.088,68.586,1933.546,1416.695,51.527,32.501,,,362.692,13.385,3.98,109.076,3889.227,,3.843,97.617,394.896,289.338,3600.005,2637.697,79.775,92.933,6.812,29.416,461.243,90.507,66.314,629.518,10.519,83.059,1191.093,872.705,18.284,16.251,,3.74,5.984,165.973,81.549,59.75,226.525,16.474,5.848,5.783,11.01,200.596,98.385,72.086,273.779,19.875,7.067,,,16.541,4.456,31.392,15.424,11.301,42.844,3.116,1.106,3.31,40.178,1253.982,49.322,36.138,1711.471,1.62,62.361,5337.781,3910.953,9.964,44.181,3.214,1.028,,21.468,0.568,1.404,,4.386,0.284,,0.113,495.013,2849.608,3.998,6.554,169.204,82.961,60.785,230.935,16.759,5.961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.003,0.018,0.009,0.006,0.024,0.002,0.001
Africa,1996,,region,,751470975.0,,,0.0,0.0,0.0,,,,0.0,,1.383,12.757,1244.53,935.228,262.54,197.291,-0.307,-4.344,1879.448,1412.351,51.628,32.119,,,382.14,13.759,2.594,73.927,3890.417,,2.437,64.284,405.309,304.578,3595.589,2701.981,79.703,92.797,4.975,22.948,484.192,93.139,69.992,644.325,6.946,60.62,1241.997,933.325,18.316,16.629,,4.264,7.077,173.05,82.901,62.298,230.281,16.302,5.943,4.525,9.144,209.74,100.267,75.348,279.105,19.717,7.203,,,4.194,1.317,32.708,15.669,11.775,43.526,3.081,1.123,2.279,28.578,1282.561,49.629,37.295,1706.734,3.238,126.621,5372.895,4037.574,9.76,44.048,3.962,1.268,,23.275,0.748,1.687,,5.272,0.332,,0.136,508.523,2923.535,4.586,7.827,177.031,84.598,63.573,235.58,16.636,6.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.698,0.002,0.02,0.009,0.007,0.026,0.002,0.001
Africa,1997,,region,,770381870.0,,,0.0,0.0,0.0,,,,0.0,,2.544,23.791,1244.862,959.019,267.458,206.045,6.367,89.922,1950.037,1502.273,51.398,32.258,,,400.878,14.145,2.107,61.594,3874.869,,2.005,54.163,415.889,320.393,3577.633,2756.144,79.923,92.707,-2.007,-9.716,474.476,98.451,75.844,615.897,11.602,108.286,1352.071,1041.611,18.92,15.96,,2.462,4.261,177.311,82.857,63.832,230.16,15.923,5.964,3.364,7.085,216.825,101.096,77.882,281.451,19.428,7.293,,,7.406,2.422,35.131,16.417,12.647,45.601,3.155,1.182,3.126,40.088,1322.649,49.98,38.504,1716.875,2.325,93.88,5362.865,4131.454,9.605,44.489,4.364,1.396,,10.14,0.402,1.813,,5.664,0.348,,0.147,520.363,2985.129,2.615,4.663,181.695,84.679,65.235,235.85,16.273,6.112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.408,0.0,0.02,0.009,0.007,0.026,0.002,0.001
Africa,1998,,region,,789978931.0,,,0.0,0.0,0.0,,,,0.0,,-2.292,-21.98,1186.157,937.039,255.32,201.698,1.343,20.174,1927.2,1522.447,49.623,31.069,,,406.459,14.164,1.46,43.582,3833.914,,1.143,31.498,407.681,322.06,3528.755,2787.642,79.236,92.429,5.24,24.861,499.337,97.889,77.33,632.089,6.5,67.705,1404.235,1109.316,19.025,16.556,,4.423,7.842,185.152,84.376,66.655,234.376,16.399,6.139,5.271,11.517,228.342,103.785,81.988,289.049,20.171,7.571,,,7.543,2.65,37.781,17.217,13.601,47.825,3.346,1.253,2.164,28.617,1351.266,54.472,43.032,1710.509,0.336,13.892,5247.414,4145.346,10.587,44.803,5.388,1.724,,23.478,1.025,2.183,,6.821,0.424,,0.179,514.518,3028.711,4.831,8.867,190.562,86.568,68.387,241.224,16.825,6.318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,0.001,0.021,0.01,0.008,0.027,0.002,0.001
Africa,1999,,region,,810076989.0,,,0.0,0.0,0.0,,,,0.0,,3.092,28.972,1192.492,966.011,246.638,199.796,-0.172,-2.62,1876.152,1519.828,47.73,31.078,,,418.592,14.16,3.072,93.046,3853.656,,2.988,83.304,408.308,330.761,3544.041,2870.946,79.017,92.362,0.938,4.683,504.02,106.274,86.09,622.187,9.682,107.409,1501.988,1216.726,20.567,16.215,,6.045,11.193,196.345,87.256,70.684,242.378,16.886,6.317,3.98,9.059,237.402,105.238,85.251,293.061,20.366,7.638,,,-5.617,-2.122,35.658,15.847,12.837,44.018,3.067,1.147,3.674,49.65,1400.916,55.396,44.875,1729.361,-2.827,-117.197,4972.551,4028.149,10.72,45.069,5.343,1.71,,-0.838,-0.045,2.111,,6.596,0.408,,0.172,516.732,3121.758,5.889,11.181,201.743,89.391,72.414,249.042,17.299,6.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.526,0.034,0.055,0.024,0.02,0.068,0.005,0.002
Africa,2000,,region,,830579986.0,,,0.0,0.0,0.0,2.456,2.04,0.463,0.0,621.157,-0.236,-2.28,1160.31,963.731,254.665,211.52,-0.097,-1.474,1828.065,1518.354,47.955,30.284,454.15,546.787,441.08,14.606,2.397,74.822,3848.612,,2.034,58.388,422.079,350.57,3526.854,2929.334,79.48,92.052,10.476,52.803,556.822,110.585,91.85,670.402,11.037,134.286,1626.589,1351.012,20.824,17.498,273.98,6.533,12.827,209.172,90.118,74.85,251.839,16.97,6.573,6.479,15.54,252.941,108.972,90.51,304.536,20.52,7.948,13.07,2.878,1.348,0.481,36.139,15.664,13.01,43.51,2.95,1.136,0.561,7.865,1408.781,56.828,47.2,1696.141,7.228,291.173,5200.368,4319.322,10.701,44.27,7.109,2.47,0.43,33.053,1.766,2.974,0.518,8.559,0.56,0.097,0.223,531.051,3196.58,7.389,15.059,216.803,93.308,77.5,261.026,17.571,6.813,,0.034,0.034,0.012,0.01,0.04,0.002,0.001,786.364,0.432,0.487,0.205,0.17,0.587,0.039,0.015
Africa,2001,,region,,851687592.0,,,0.0,0.0,0.0,2.466,2.1,0.457,0.0,619.706,1.265,12.196,1145.874,975.926,254.46,216.72,-0.251,-3.817,1778.278,1514.537,47.168,29.542,462.61,543.169,459.46,14.652,3.81,121.78,3896.218,,3.841,112.529,429.066,365.43,3571.571,3041.863,79.535,92.08,13.975,77.814,634.636,118.565,100.98,745.151,2.768,37.401,1630.191,1388.413,21.978,19.211,284.73,7.448,14.338,223.51,94.283,80.3,262.432,17.477,6.766,4.003,8.707,261.648,110.404,94.03,307.212,20.465,7.92,3.15,0.681,-17.61,-6.528,29.61,12.587,10.72,34.767,2.333,0.896,1.598,22.519,1431.3,56.042,47.73,1680.546,-1.004,-43.346,5020.592,4275.976,10.388,43.327,7.338,2.58,0.48,3.222,0.229,3.029,0.564,8.616,0.562,0.104,0.222,539.47,3318.36,7.619,15.235,232.038,97.818,83.31,272.445,18.132,7.024,24.498,0.008,0.042,0.012,0.01,0.049,0.002,0.001,136.798,0.661,1.148,0.493,0.42,1.348,0.091,0.035
Africa,2002,,region,,873408538.0,,,0.491,0.562,0.491,2.954,2.58,0.529,0.015,617.134,-4.253,-41.505,1069.856,934.422,257.337,224.76,-1.674,-25.354,1705.024,1489.183,46.087,27.934,489.33,560.253,487.69,15.381,1.291,42.824,3848.353,,0.933,28.373,443.87,387.68,3515.234,3070.235,79.493,91.782,5.673,36.0,670.636,132.767,115.96,767.838,4.387,60.906,1659.382,1449.319,23.777,20.048,300.97,5.138,9.553,233.063,96.862,84.6,266.844,17.347,6.967,6.264,13.244,274.892,114.505,100.01,314.735,20.507,8.218,1.64,0.335,11.867,3.242,32.852,13.728,11.99,37.614,2.459,0.982,2.367,33.877,1465.178,53.766,46.96,1677.54,0.673,28.767,4928.67,4304.742,9.629,43.8,7.225,2.97,0.39,-1.537,-0.113,3.4,0.447,8.273,0.609,0.08,0.216,558.376,3361.184,5.547,10.003,242.04,100.778,88.02,277.122,18.048,7.236,9.332,0.004,0.045,0.011,0.01,0.052,0.002,0.001,6.739,0.067,1.215,0.504,0.44,1.391,0.09,0.036
Africa,2003,,region,,895731600.0,,10.361,0.051,0.605,0.542,2.825,2.53,0.497,0.015,625.683,8.843,82.627,1135.439,1017.048,265.437,237.76,7.456,111.037,1786.495,1600.22,46.698,29.078,510.48,569.903,509.14,15.304,4.511,151.611,3921.706,,5.128,157.446,458.407,410.61,3603.402,3227.681,80.648,92.282,6.099,40.9,711.536,138.434,124.0,794.363,7.373,106.862,1737.33,1556.181,24.355,20.343,318.56,-2.881,-7.949,225.115,91.556,82.01,251.319,16.108,6.436,-1.296,-4.952,269.94,109.999,98.53,301.362,19.352,7.718,1.34,0.262,5.604,1.652,34.504,14.134,12.66,38.521,2.487,0.987,2.315,33.919,1499.097,54.536,48.85,1673.601,8.763,377.239,5226.991,4681.981,9.595,42.86,8.267,3.32,0.79,14.421,1.042,3.706,0.882,9.23,0.652,0.155,0.236,568.407,3512.796,-2.232,-6.605,235.436,95.866,85.87,262.842,16.866,6.731,17.163,0.007,0.053,0.011,0.01,0.059,0.002,0.002,20.744,0.244,1.459,0.592,0.53,1.629,0.104,0.042
Africa,2004,,region,,918775571.0,,17.576,0.095,0.694,0.637,2.895,2.66,0.492,0.017,623.875,10.04,102.114,1218.102,1119.162,270.643,248.66,2.212,35.395,1780.212,1635.615,46.036,29.422,541.5,589.371,540.14,14.905,8.728,306.604,4157.053,,9.025,291.288,474.283,435.76,3830.065,3518.97,80.675,92.513,16.712,118.913,830.449,153.53,141.06,903.865,5.112,79.552,1780.341,1635.733,26.115,21.832,336.98,5.58,11.272,236.387,94.191,86.54,257.284,16.022,6.215,6.071,14.865,284.805,113.608,104.38,309.983,19.325,7.487,1.36,0.251,5.545,1.716,36.22,14.552,13.37,39.422,2.475,0.952,4.687,70.262,1569.359,50.11,46.04,1708.098,11.293,528.725,5671.358,5210.706,8.524,41.258,9.416,3.69,1.03,13.89,1.148,4.016,1.121,10.248,0.683,0.191,0.248,587.891,3819.399,6.148,13.149,248.585,99.056,91.01,270.561,16.849,6.535,20.602,0.01,0.063,0.022,0.02,0.069,0.004,0.002,43.443,0.623,2.082,0.827,0.76,2.266,0.141,0.055
Africa,2005,,region,,942543827.0,,-100.0,-0.637,0.0,0.0,2.822,2.66,0.474,0.0,625.163,-7.156,-80.089,1102.413,1039.073,266.725,251.4,0.649,10.619,1746.587,1646.235,44.833,27.55,562.31,596.588,560.75,15.594,-0.83,-31.683,4018.611,,-0.805,-28.342,483.277,455.51,3703.412,3490.628,81.232,92.551,-2.7,-22.421,808.028,160.555,151.33,857.284,3.965,64.858,1804.258,1700.592,26.987,21.424,350.56,1.853,2.439,238.826,94.945,89.49,253.384,15.959,6.332,-0.972,-3.86,280.945,111.655,105.24,298.071,18.768,7.449,1.56,0.277,-15.507,-5.863,30.357,11.978,11.29,32.207,2.013,0.805,4.726,74.168,1643.527,55.997,52.78,1743.714,3.67,191.212,5731.211,5401.917,9.412,43.577,9.592,3.66,1.0,1.871,0.176,3.883,1.061,10.177,0.653,0.178,0.254,594.933,3787.717,1.147,2.003,250.588,99.677,93.95,265.864,16.754,6.644,16.558,0.01,0.073,0.021,0.02,0.077,0.004,0.002,1.576,0.016,2.098,0.828,0.78,2.226,0.139,0.056
Africa,2006,,region,,966929552.0,,,0.072,0.075,0.072,3.589,3.47,0.591,0.002,627.539,1.446,15.024,1090.149,1054.097,267.331,258.49,-0.681,-11.208,1690.947,1635.026,44.051,27.342,590.37,610.562,586.8,15.964,2.211,83.744,4003.87,,2.21,77.157,495.165,478.79,3689.808,3567.785,81.593,92.546,4.421,35.72,843.748,169.899,164.28,872.605,8.282,140.85,1904.422,1841.442,27.996,21.886,368.24,3.615,7.31,246.136,95.788,92.62,254.554,15.784,6.385,2.755,6.438,287.383,111.704,108.01,297.212,18.407,7.454,3.57,0.605,-11.217,-3.549,26.807,10.373,10.03,27.724,1.709,0.695,1.607,26.413,1669.94,57.936,56.02,1727.054,1.601,86.468,5676.096,5488.385,9.547,43.317,11.994,4.48,1.01,25.046,2.402,4.633,1.045,12.405,0.763,0.172,0.311,606.869,3871.46,4.457,9.987,260.576,101.331,97.98,269.488,16.697,6.759,29.462,0.021,0.094,0.031,0.03,0.097,0.005,0.002,9.254,0.182,2.28,0.879,0.85,2.358,0.145,0.059
Africa,2007,,region,,992053036.0,,986.878,0.712,0.791,0.785,2.913,2.89,0.474,0.02,627.223,1.664,17.536,1080.218,1071.633,267.163,265.04,-0.039,-0.638,1647.481,1634.388,43.433,26.816,614.6,619.523,610.23,16.008,3.651,141.332,4044.937,,3.688,131.574,502.403,498.41,3728.993,3699.359,81.676,92.57,6.716,56.667,900.415,176.069,174.67,907.628,6.263,115.325,1972.442,1956.767,28.624,22.531,382.75,3.422,7.069,253.205,96.315,95.55,255.233,15.658,6.336,4.386,9.524,296.907,112.716,111.82,299.285,18.324,7.43,4.37,0.711,12.877,3.291,30.098,11.411,11.32,30.34,1.855,0.753,3.436,57.371,1727.311,59.17,58.7,1741.148,2.134,117.12,5650.409,5605.505,9.619,43.223,9.998,3.91,1.02,-16.64,-1.996,3.941,1.028,10.079,0.641,0.167,0.25,615.118,4012.792,3.507,6.233,266.808,101.305,100.5,268.946,16.469,6.676,25.757,0.024,0.117,0.03,0.03,0.118,0.005,0.003,19.202,0.423,2.703,1.018,1.01,2.725,0.166,0.068
Africa,2008,,region,,1018062641.0,,-25.943,-0.204,0.571,0.581,2.966,3.02,0.486,0.014,622.014,10.18,109.092,1159.776,1180.725,255.259,259.87,1.607,26.262,1631.187,1660.65,41.801,27.837,626.12,615.011,621.69,15.339,6.133,246.092,4183.321,,6.419,237.456,497.209,506.19,3866.968,3936.815,81.422,92.815,6.281,56.558,956.972,180.873,184.14,939.993,3.667,71.756,1992.532,2028.522,29.619,22.562,386.7,1.846,2.632,255.837,95.22,96.94,251.298,15.593,6.032,3.296,7.831,304.738,113.451,115.5,299.331,18.578,7.185,4.43,0.708,14.907,4.213,34.311,12.769,13.0,33.703,2.091,0.809,4.157,71.807,1799.118,61.077,62.18,1767.198,1.045,58.565,5563.578,5664.07,10.002,42.416,10.382,4.21,1.19,3.837,0.384,4.135,1.169,10.198,0.677,0.191,0.245,610.66,4258.883,1.985,3.618,270.426,100.681,102.5,265.628,16.487,6.376,41.643,0.048,0.165,0.039,0.04,0.162,0.006,0.004,29.084,0.759,3.462,1.287,1.31,3.4,0.211,0.082
Africa,2009,,region,,1044774894.0,,-46.478,-0.27,0.298,0.311,2.795,2.92,0.468,0.007,614.845,-0.4,-4.723,1125.603,1176.002,239.439,250.16,-0.842,-13.987,1576.093,1646.663,40.053,27.359,629.81,602.819,624.58,15.208,1.333,56.781,4130.712,,1.283,50.505,483.52,505.17,3816.439,3987.32,80.882,92.763,-1.644,-15.734,941.238,180.144,188.21,900.901,-5.696,-115.547,1830.993,1912.975,30.134,21.898,384.02,2.686,5.494,261.33,96.337,100.65,250.131,16.115,6.08,2.398,6.314,311.052,114.293,119.41,297.722,19.118,7.237,5.23,0.83,-1.523,-0.7,33.612,12.261,12.81,32.171,2.051,0.782,3.944,70.961,1870.079,63.937,66.8,1789.935,-3.848,-217.944,5212.727,5446.126,10.695,43.507,11.408,4.28,1.36,9.88,1.026,4.097,1.302,10.919,0.685,0.218,0.265,597.813,4315.665,2.897,7.014,277.44,102.032,106.6,265.55,17.067,6.455,33.656,0.054,0.219,0.067,0.07,0.21,0.011,0.005,21.163,0.711,4.172,1.531,1.6,3.993,0.256,0.097
Africa,2010,,region,,1072213852.0,,-39.414,-0.123,0.176,0.188,2.798,3.0,0.446,0.004,611.52,-0.751,-8.836,1088.557,1167.166,242.172,259.66,3.719,61.244,1592.879,1707.907,38.617,26.281,676.39,630.835,672.39,15.871,3.349,144.526,4159.795,,2.993,119.326,506.074,542.62,3830.062,4106.646,80.7,92.471,4.269,40.181,981.42,204.157,218.9,915.321,5.316,101.687,1878.974,2014.662,32.556,22.099,411.18,8.156,19.105,280.435,101.911,109.27,261.548,16.251,6.315,8.251,23.321,334.373,121.03,129.77,311.853,19.3,7.529,4.0,0.591,5.63,1.615,35.227,12.619,13.53,32.854,2.012,0.793,4.705,87.98,1958.06,59.746,64.06,1826.184,3.349,182.388,5249.433,5628.514,9.527,44.09,12.049,4.47,1.47,5.625,0.642,4.169,1.371,11.238,0.665,0.219,0.271,627.104,4460.19,8.57,21.706,299.146,108.411,116.24,278.999,17.288,6.736,140.728,0.304,0.524,0.205,0.22,0.488,0.033,0.012,43.734,1.778,5.95,2.126,2.28,5.549,0.339,0.134
Africa,2011,,region,,1100146103.0,,168.162,0.317,0.459,0.505,2.472,2.72,0.395,0.011,610.939,-1.554,-18.141,1044.43,1149.025,238.85,262.77,-0.549,-9.384,1543.906,1698.522,38.154,25.477,694.91,631.652,688.71,16.01,1.549,69.089,4116.98,,1.518,62.359,505.842,556.5,3789.501,4169.005,80.803,92.44,8.169,80.174,1061.593,215.28,236.84,964.957,-0.453,-9.133,1822.967,2005.53,34.389,23.539,420.76,2.829,6.439,286.874,101.896,112.1,260.76,16.277,6.361,2.628,6.596,340.969,120.175,132.21,309.93,19.197,7.56,6.2,0.892,-4.62,-1.802,33.425,11.726,12.9,30.382,1.873,0.741,0.017,0.327,1958.386,51.711,56.89,1780.115,-16.213,-912.537,4286.683,4715.978,8.26,43.423,12.458,4.23,1.51,3.391,0.409,3.845,1.373,11.324,0.614,0.219,0.276,626.017,4529.279,3.487,8.397,307.544,108.449,119.31,279.548,17.324,6.819,191.772,0.996,1.52,0.518,0.57,1.382,0.083,0.034,4.512,0.236,6.186,2.191,2.41,5.623,0.35,0.137
Africa,2012,,region,,1128840888.0,,74.032,0.374,0.779,0.879,2.56,2.89,0.398,0.019,609.457,-2.51,-28.839,992.333,1120.186,228.349,257.77,4.027,68.391,1565.246,1766.914,35.524,23.757,733.78,650.03,725.63,16.093,4.522,204.796,4193.75,,4.885,203.646,522.722,590.07,3873.576,4372.651,81.318,92.737,8.086,85.836,1147.43,233.7,263.81,1016.467,3.038,60.922,1830.596,2066.452,36.356,24.335,442.24,0.133,-1.098,285.776,101.493,114.57,253.159,15.789,6.061,1.068,1.502,342.47,120.088,135.56,303.382,18.682,7.263,8.15,1.111,0.507,-0.004,33.421,11.49,12.97,29.607,1.787,0.709,7.488,146.649,2105.035,60.673,68.49,1864.776,8.374,394.939,4527.58,5110.917,9.439,44.644,13.459,4.48,1.59,8.032,1.001,3.969,1.409,11.923,0.617,0.219,0.285,642.81,4734.076,1.129,1.505,309.049,108.598,122.59,273.776,16.894,6.554,61.754,0.926,2.446,0.842,0.95,2.167,0.131,0.052,5.439,0.303,6.489,2.294,2.59,5.748,0.357,0.138
Africa,2013,,region,,1158777742.0,,-22.486,-0.198,0.588,0.682,2.632,3.05,0.411,0.014,604.239,1.068,11.966,977.023,1132.152,218.851,253.6,0.289,5.107,1529.215,1772.021,34.213,23.259,750.62,647.769,741.23,15.948,3.255,154.086,4218.377,,3.034,132.651,517.235,599.36,3887.978,4505.302,80.86,92.556,1.972,22.626,1170.056,231.037,267.72,1009.733,-3.705,-76.554,1717.239,1989.898,36.118,24.037,447.88,5.808,14.278,300.054,102.021,118.22,258.94,15.949,6.164,6.462,19.869,362.339,122.431,141.87,312.691,19.14,7.444,9.39,1.251,8.78,2.656,36.077,12.177,14.11,31.133,1.904,0.741,4.658,98.059,2203.094,67.347,78.04,1901.222,-7.107,-363.224,4097.156,4747.693,10.528,45.26,14.444,4.96,1.91,7.323,0.986,4.28,1.648,12.465,0.669,0.258,0.297,639.665,4888.162,6.211,17.214,326.263,110.254,127.76,281.558,17.236,6.703,-22.28,-0.56,1.887,0.647,0.75,1.628,0.101,0.039,42.82,2.707,9.196,3.305,3.83,7.936,0.517,0.189
Africa,2014,,region,,1189217775.0,,0.983,0.007,0.579,0.688,2.481,2.95,0.384,0.014,598.401,4.731,53.557,997.05,1185.709,214.578,255.18,3.371,59.74,1540.307,1831.761,33.219,23.58,778.12,654.312,768.18,16.025,3.3,161.321,4246.054,,3.024,136.247,518.753,616.91,3903.027,4641.549,80.308,92.305,2.76,32.295,1202.35,233.279,277.42,1011.043,0.258,5.141,1677.606,1995.039,36.114,23.911,459.68,5.839,15.903,315.957,104.522,124.3,265.685,16.181,6.283,7.188,24.611,386.95,127.201,151.27,325.382,19.692,7.695,9.94,1.277,-2.212,-0.977,35.099,11.596,13.79,29.515,1.795,0.698,2.287,50.395,2253.49,70.895,84.31,1894.934,-4.549,-215.968,3810.677,4531.725,10.975,44.814,17.603,6.16,3.21,21.866,3.158,5.18,2.699,14.802,0.802,0.418,0.35,645.954,5049.482,8.233,25.588,351.851,115.605,137.48,295.867,17.897,6.997,151.54,2.835,4.722,1.556,1.85,3.97,0.241,0.094,40.788,3.685,12.881,4.347,5.17,10.832,0.673,0.256
Africa,2015,,region,,1220072887.0,,21.518,0.148,0.685,0.836,2.574,3.14,0.397,0.016,597.24,-5.266,-62.438,920.659,1123.271,208.75,254.69,-3.971,-72.747,1441.729,1759.014,32.218,21.84,798.31,654.313,790.52,16.111,2.251,113.682,4231.849,,2.36,109.537,521.026,635.69,3894.1,4751.086,80.414,92.375,8.767,105.411,1307.761,236.961,289.11,1071.871,3.353,66.894,1690.008,2061.933,36.572,25.427,472.13,-2.581,-9.713,306.244,100.314,122.39,251.005,15.482,5.954,1.665,5.224,392.174,126.902,154.83,321.435,19.586,7.625,7.79,0.976,-11.288,-4.119,30.98,10.032,12.24,25.392,1.548,0.602,2.954,66.564,2320.053,75.315,91.89,1901.57,-1.104,-50.027,3673.303,4481.698,11.624,45.109,22.572,7.62,4.48,28.23,4.969,6.246,3.672,18.5,0.964,0.567,0.439,647.928,5163.164,2.965,9.343,361.194,116.87,142.59,296.043,18.037,7.023,91.097,4.256,8.977,2.951,3.6,7.358,0.455,0.175,76.062,9.683,22.564,7.36,8.98,18.494,1.136,0.439
Africa,2016,,region,,1251205849.0,,-21.313,-0.178,0.526,0.658,2.749,3.44,0.427,0.013,594.604,6.086,68.361,952.387,1191.632,205.146,256.68,-0.134,-2.355,1403.973,1756.659,31.838,22.655,814.82,651.228,806.2,16.065,2.279,117.679,4220.603,,2.241,106.477,516.326,646.03,3882.305,4857.562,80.133,92.35,3.266,42.706,1350.467,247.034,309.09,1079.332,1.74,35.875,1676.63,2097.809,38.339,25.674,479.37,-1.351,-6.414,299.83,96.563,120.82,239.633,14.986,5.7,3.284,10.233,402.407,128.013,160.17,321.615,19.867,7.65,8.62,1.058,22.792,6.774,37.754,12.012,15.03,30.174,1.864,0.718,-0.198,-4.59,2315.464,64.146,80.26,1850.586,-5.608,-251.316,3381.044,4230.382,9.955,44.02,22.865,8.13,4.69,1.298,0.293,6.498,3.748,18.274,1.008,0.582,0.435,644.338,5280.843,1.597,3.459,364.653,116.0,145.14,291.441,18.003,6.933,48.3,4.236,13.213,3.98,4.98,10.56,0.618,0.251,25.42,5.523,28.087,8.959,11.21,22.448,1.39,0.534
