country,year,iso_code,population,gdp,renewables_share_energy,fossil_share_energy,coal_share_energy,gas_share_energy,oil_share_energy,nuclear_share_energy,hydro_share_energy,wind_share_energy,solar_share_energy,energy_per_capita,carbon_intensity_elec
Iran,2013,IRN,80414625.0,1287095582720.0,1.423,98.169,0.332,57.583,40.254,0.407,1.4,0.021,0.0,33255.691,633.624
Iran,2014,IRN,81501999.0,1352736964608.0,1.349,98.279,0.379,62.275,35.625,0.372,1.325,0.018,0.0,34196.27,644.161
Iran,2015,IRN,82619310.0,1331012173824.0,1.23,98.449,0.46,66.66,31.329,0.321,1.215,0.013,0.0,33441.367,650.835
Iran,2016,IRN,83812175.0,1413723717632.0,1.344,98.098,0.362,67.29,30.447,0.558,1.328,0.013,0.0,34845.262,642.133
Iran,2017,IRN,85026715.0,1486668300288.0,1.462,97.962,0.397,67.871,29.694,0.576,1.426,0.026,0.007,35561.852,641.675
Iran,2018,IRN,86117959.0,1483607244800.0,0.864,98.587,0.508,68.158,29.921,0.549,0.784,0.06,0.018,36251.902,657.884
Iran,2019,IRN,87051599.0,1438754537472.0,2.641,96.877,0.575,66.357,29.945,0.482,2.547,0.054,0.038,37875.254,607.815
Iran,2020,IRN,87723397.0,1446203752448.0,1.802,97.74,0.626,69.288,27.826,0.457,1.677,0.081,0.042,39001.859,632.81
Iran,2021,IRN,88455443.0,1525523152896.0,1.14,98.602,0.601,68.053,29.949,0.258,1.01,0.083,0.045,38159.289,659.97
Iran,2022,IRN,89524192.0,1572209033216.0,1.112,98.425,0.617,68.646,29.162,0.463,0.987,0.08,0.044,38985.211,655.171
Iran,2023,IRN,90608663.0,,1.68,97.87,0.503,68.651,28.716,0.451,1.549,0.082,0.046,39688.301,641.732
Iran,2024,IRN,91567679.0,,1.433,98.068,0.514,68.425,29.128,0.5,1.284,0.085,0.061,39203.637,641.936
Japan,1990,JPN,123399717.0,3699821510656.0,5.368,84.152,17.601,9.757,56.793,10.481,4.681,0.0,0.0,42012.133,
Japan,1991,JPN,123889808.0,3824677552128.0,5.6,83.532,16.882,9.974,56.676,10.868,4.917,0.0,0.0,43292.566,
Japan,1992,JPN,124383659.0,3856515727360.0,4.805,84.028,16.397,10.245,57.386,11.167,4.118,0.0,0.001,43625.453,
Japan,1993,JPN,124839901.0,3860865220608.0,5.348,82.109,16.458,10.153,55.497,12.543,4.688,0.0,0.001,44192.43,
Japan,1994,JPN,125286818.0,3893220605952.0,3.887,83.509,16.609,10.465,56.435,12.604,3.146,0.0,0.001,45642.445,
Japan,1995,JPN,125672604.0,3997430972416.0,4.483,81.966,16.662,10.308,54.996,13.551,3.722,0.0,0.002,47042.117,
Japan,1996,JPN,125975260.0,4118875209728.0,4.371,81.898,16.765,10.783,54.35,13.731,3.574,0.0,0.003,47861.891,
Japan,1997,JPN,126265874.0,4160709459968.0,4.773,80.632,16.899,10.983,52.75,14.595,3.928,0.0,0.004,48682.707,
Japan,1998,JPN,126549132.0,4111245246464.0,4.961,79.983,16.373,11.5,52.111,15.055,4.114,0.0,0.007,47805.0,
Japan,1999,JPN,126801516.0,4098283012096.0,4.664,80.914,16.955,11.889,52.07,14.422,3.809,0.002,0.01,48453.77,
Japan,2000,JPN,127027758.0,4209652006912.0,4.603,81.144,17.858,12.166,51.12,14.254,3.773,0.005,0.015,49228.012,424.427
Japan,2001,JPN,127260090.0,4224163250176.0,4.508,81.102,18.48,12.632,49.989,14.39,3.66,0.011,0.022,48606.785,424.017
Japan,2002,JPN,127484547.0,4226576285696.0,4.514,81.446,19.698,12.401,49.347,14.04,3.601,0.018,0.031,48365.836,433.726
Japan,2003,JPN,127671194.0,4288493387776.0,5.098,84.68,20.238,13.614,50.828,10.222,4.108,0.037,0.042,48271.754,476.318
Japan,2004,JPN,127815728.0,4380398190592.0,5.023,82.513,20.499,12.969,49.045,12.464,3.997,0.063,0.055,48875.883,450.263
Japan,2005,JPN,127913277.0,4450600615936.0,4.52,83.02,21.113,13.085,48.822,12.46,3.298,0.081,0.069,49673.781,461.802
Japan,2006,JPN,127997206.0,4514225061888.0,5.011,82.081,20.818,14.049,47.214,12.909,3.767,0.091,0.085,49501.879,447.245
Japan,2007,JPN,128087633.0,4590814101504.0,4.499,83.623,22.049,15.27,46.304,11.878,3.172,0.117,0.098,48993.184,470.193
Japan,2008,JPN,128155949.0,4542408163328.0,4.561,84.603,23.081,16.167,45.354,10.837,3.236,0.127,0.112,48051.492,485.224
Japan,2009,JPN,128192428.0,4298103324672.0,4.756,82.359,21.217,16.531,44.611,12.886,3.306,0.161,0.143,43858.535,460.207
Japan,2010,JPN,128185219.0,4480295763968.0,5.404,81.799,22.738,16.798,42.263,12.797,3.874,0.172,0.174,46675.965,446.663
Japan,2011,JPN,128096387.0,4468738359296.0,5.447,87.076,22.722,19.845,44.508,7.477,3.786,0.205,0.25,44260.375,505.343
Japan,2012,JPN,127928244.0,4530172329984.0,5.379,93.793,24.184,22.004,47.605,0.828,3.549,0.218,0.339,43894.02,594.527
Japan,2013,JPN,127723595.0,4621006798848.0,5.829,93.499,25.354,22.223,45.922,0.672,3.65,0.236,0.594,43658.5,595.904
Japan,2014,JPN,127486555.0,4634693337088.0,6.604,93.396,25.597,23.044,44.754,0.0,3.841,0.236,1.107,42606.805,591.529
Japan,2015,JPN,127275819.0,4707025158144.0,7.685,92.1,26.167,22.222,43.712,0.214,4.064,0.247,1.637,42138.883,578.049
Japan,2016,JPN,127159900.0,4742508969984.0,7.593,91.565,26.46,22.075,43.029,0.842,3.784,0.254,2.064,41646.93,567.04
Japan,2017,JPN,127064637.0,4821960097792.0,8.029,90.608,26.566,21.948,42.094,1.364,3.717,0.292,2.535,42137.578,558.03
Japan,2018,JPN,126913388.0,4852985364480.0,8.65,89.042,26.204,21.867,40.97,2.309,3.808,0.346,2.878,41899.996,541.466
Japan,2019,JPN,126699371.0,4833468219392.0,8.871,87.991,26.315,20.881,40.796,3.138,3.534,0.356,3.223,41086.234,528.49
Japan,2020,JPN,126304487.0,4626661244928.0,10.457,87.329,26.488,21.705,39.136,2.213,4.032,0.433,3.908,38203.234,527.749
Japan,2021,JPN,125679288.0,4725883797504.0,10.814,86.17,27.39,20.547,38.233,3.016,3.923,0.47,4.147,40020.184,514.493
Japan,2022,JPN,124997534.0,4774494732288.0,11.154,86.285,27.488,20.037,38.76,2.561,3.703,0.466,4.504,39974.961,519.619
Japan,2023,JPN,124370893.0,,11.965,84.119,26.116,18.986,39.018,3.915,3.767,0.503,4.871,39064.852,493.585
Japan,2024,JPN,123752991.0,,12.697,82.955,26.425,19.095,37.435,4.348,4.069,0.591,4.952,38745.055,482.324
Kenya,1990,KEN,22892599.0,41570971648.0,,,,,,,,,,1326.132,
Kenya,1991,KEN,23646463.0,42852786176.0,,,,,,,,,,1159.747,
Kenya,1992,KEN,24382423.0,43098107904.0,,,,,,,,,,1237.185,
Kenya,1993,KEN,25117140.0,43754840064.0,,,,,,,,,,1230.131,
Kenya,1994,KEN,25857088.0,45663580160.0,,,,,,,,,,1220.583,
Kenya,1995,KEN,26601698.0,48490926080.0,,,,,,,,,,1261.193,
Kenya,1996,KEN,27344153.0,51489484800.0,,,,,,,,,,1279.358,
Kenya,1997,KEN,28101707.0,52761219072.0,,,,,,,,,,1152.64,
Kenya,1998,KEN,28888012.0,55518265344.0,,,,,,,,,,1256.088,
Kenya,1999,KEN,29733363.0,57993146368.0,,,,,,,,,,1201.214,
Kenya,2000,KEN,30642843.0,59408908288.0,,,,,,,,,,1350.819,403.712
Kenya,2001,KEN,31619130.0,62956470272.0,,,,,,,,,,1260.536,282.744
Kenya,2002,KEN,32629759.0,64478126080.0,,,,,,,,,,1247.105,188.35
Kenya,2003,KEN,33652182.0,67617075200.0,,,,,,,,,,1111.786,156.934
Kenya,2004,KEN,34713403.0,72070029312.0,,,,,,,,,,1188.481,228.896
Kenya,2005,KEN,35796433.0,77598826496.0,,,,,,,,,,1259.571,250.746
Kenya,2006,KEN,36903955.0,83653246976.0,,,,,,,,,,1350.321,274.301
Kenya,2007,KEN,38036301.0,91060346880.0,,,,,,,,,,1309.023,203.898
Kenya,2008,KEN,39206299.0,92971180032.0,,,,,,,,,,1288.545,214.634
Kenya,2009,KEN,40408838.0,97792491520.0,,,,,,,,,,1398.127,290.076
Kenya,2010,KEN,41598524.0,108082159616.0,,,,,,,,,,1447.066,199.721
Kenya,2011,KEN,42758431.0,117152104448.0,,,,,,,,,,1465.13,233.716
Kenya,2012,KEN,43888260.0,122504790016.0,,,,,,,,,,1354.333,179.927
Kenya,2013,KEN,44986744.0,127157518336.0,,,,,,,,,,1423.848,174.505
Kenya,2014,KEN,46051395.0,133540831232.0,,,,,,,,,,1470.021,188.043
Kenya,2015,KEN,47088485.0,140175147008.0,,,,,,,,,,1671.834,103.976
Kenya,2016,KEN,48139632.0,146082119680.0,,,,,,,,,,1743.278,108.471
Kenya,2017,KEN,49197713.0,151656611840.0,,,,,,,,,,1727.495,163.435
Kenya,2018,KEN,50207065.0,160257048576.0,,,,,,,,,,1644.682,117.699
Kenya,2019,KEN,51202787.0,168452587520.0,,,,,,,,,,1678.615,102.941
Kenya,2020,KEN,52217277.0,168031453184.0,,,,,,,,,,1565.244,71.918
Kenya,2021,KEN,53219122.0,180662403072.0,,,,,,,,,,1634.882,96.123
Kenya,2022,KEN,54252404.0,190362157056.0,,,,,,,,,,1609.948,109.568
Kenya,2023,KEN,55338953.0,,,,,,,,,,,1607.915,96.951
Kenya,2024,KEN,56432901.0,,,,,,,,,,,,84.825
Mexico,1990,MEX,82820134.0,823577477120.0,6.385,92.995,2.982,20.378,69.635,0.62,5.167,0.0,0.0,15926.942,
Mexico,1991,MEX,84430515.0,865148731392.0,5.984,93.146,2.801,20.84,69.505,0.87,4.639,0.0,0.0,16080.441,
Mexico,1992,MEX,86044763.0,902108282880.0,6.836,92.375,2.78,20.453,69.143,0.788,5.395,0.0,0.001,16085.92,
Mexico,1993,MEX,87653764.0,925343285248.0,6.828,92.18,3.133,20.497,68.55,0.991,5.358,0.0,0.001,15805.205,
Mexico,1994,MEX,89259151.0,972991954944.0,5.181,94.013,3.578,20.586,69.85,0.805,3.851,0.001,0.001,16408.895,
Mexico,1995,MEX,90862395.0,916478885888.0,6.739,91.627,4.059,21.38,66.188,1.634,5.341,0.001,0.001,15840.847,
Mexico,1996,MEX,92452649.0,971219730432.0,7.227,91.287,4.537,21.243,65.508,1.486,5.912,0.001,0.001,15974.529,
Mexico,1997,MEX,94021166.0,1045710700544.0,6.075,92.0,4.431,20.835,66.734,1.925,4.853,0.002,0.001,16088.921,
Mexico,1998,MEX,95575200.0,1105636622336.0,5.574,92.787,4.351,21.313,67.123,1.638,4.349,0.003,0.001,16470.502,
Mexico,1999,MEX,97115654.0,1156619567104.0,6.9,91.356,4.367,21.22,65.768,1.745,5.706,0.003,0.001,16447.424,
Mexico,2000,MEX,98625515.0,1241194692608.0,6.665,91.985,4.504,21.233,66.248,1.35,5.432,0.003,0.001,17198.16,525.39
Mexico,2001,MEX,100099057.0,1251502718976.0,5.91,92.653,4.991,21.588,66.074,1.438,4.686,0.003,0.001,16786.1,543.906
Mexico,2002,MEX,101548570.0,1275457961984.0,5.125,93.321,8.156,23.908,61.256,1.555,3.965,0.003,0.001,16948.561,553.423
Mexico,2003,MEX,102978472.0,1306677477376.0,4.41,93.945,5.938,25.581,62.427,1.645,3.109,0.003,0.001,16915.822,570.164
Mexico,2004,MEX,104394075.0,1373060333568.0,4.989,93.658,5.741,26.079,61.837,1.353,3.705,0.003,0.001,17662.854,553.932
Mexico,2005,MEX,105811451.0,1427140378624.0,5.005,93.556,6.614,26.129,60.812,1.44,3.692,0.003,0.001,19092.105,555.833
Mexico,2006,MEX,107253625.0,1510732333056.0,5.178,93.402,6.998,28.487,57.918,1.42,3.979,0.006,0.001,19108.309,546.81
Mexico,2007,MEX,108774308.0,1572479303680.0,4.846,93.813,6.368,27.605,59.841,1.341,3.519,0.032,0.001,19017.152,554.205
Mexico,2008,MEX,110374235.0,1607479066624.0,6.043,92.754,5.469,27.915,59.369,1.204,4.815,0.031,0.002,19512.029,522.039
Mexico,2009,MEX,111999662.0,1543820935168.0,4.559,94.138,5.662,30.812,57.664,1.303,3.316,0.074,0.003,18904.02,554.078
Mexico,2010,MEX,113623858.0,1638271418368.0,5.953,93.326,6.982,31.131,55.212,0.722,4.566,0.152,0.004,18706.051,541.931
Mexico,2011,MEX,115243459.0,1716088340480.0,5.602,93.219,7.725,31.925,53.57,1.178,4.236,0.193,0.005,19279.938,539.791
Mexico,2012,MEX,116818153.0,1774999961600.0,5.194,93.797,6.669,32.906,54.222,1.01,3.668,0.425,0.008,19191.287,550.255
Mexico,2013,MEX,118343517.0,1803059331072.0,4.834,93.819,6.618,34.734,52.466,1.347,3.193,0.478,0.012,18952.094,546.816
Mexico,2014,MEX,119784217.0,1854551097344.0,6.426,92.467,6.647,35.429,50.391,1.106,4.447,0.735,0.025,18621.6,525.599
Mexico,2015,MEX,121072270.0,1916008792064.0,5.862,92.807,6.706,36.692,49.409,1.331,3.552,1.006,0.023,18215.742,533.896
Mexico,2016,MEX,122251299.0,1961906667520.0,5.731,93.1,6.365,37.545,49.19,1.169,3.321,1.148,0.028,18618.855,537.599
Mexico,2017,MEX,123400004.0,2007719477248.0,5.77,93.06,7.6,38.562,46.898,1.17,3.319,1.142,0.128,18879.305,533.684
Mexico,2018,MEX,124573671.0,2051539206144.0,6.343,92.178,6.913,40.446,44.819,1.479,3.518,1.357,0.351,18337.248,523.92
Mexico,2019,MEX,125762928.0,2047701155840.0,6.641,92.13,6.672,42.255,43.204,1.229,2.591,1.836,1.094,17971.646,525.728
Mexico,2020,MEX,126798998.0,1880176590848.0,8.668,89.994,3.223,46.104,40.667,1.338,3.21,2.358,1.895,16329.48,486.922
Mexico,2021,MEX,127648107.0,1973140979712.0,9.538,89.121,2.518,42.899,43.703,1.342,3.906,2.371,2.272,17223.484,461.394
Mexico,2022,MEX,128613066.0,2033437638656.0,9.243,89.592,2.965,40.796,45.83,1.165,3.819,2.205,2.185,17858.705,472.586
Mexico,2023,MEX,129739713.0,,7.928,90.751,3.382,43.975,43.394,1.322,2.199,2.209,2.49,17682.668,492.335
Mexico,2024,MEX,130860954.0,,8.251,90.445,3.408,43.559,43.478,1.304,2.495,2.093,2.726,17653.783,484.832
Nigeria,1990,NGA,97120870.0,171278467072.0,,,,,,,,,,2012.135,
Nigeria,1991,NGA,99720103.0,174067597312.0,,,,,,,,,,2131.259,
Nigeria,1992,NGA,102372727.0,181866348544.0,,,,,,,,,,2130.578,
Nigeria,1993,NGA,105122021.0,188893708288.0,,,,,,,,,,2117.969,
Nigeria,1994,NGA,107935674.0,193990901760.0,,,,,,,,,,1916.444,
Nigeria,1995,NGA,110819373.0,202397614080.0,,,,,,,,,,2088.362,
Nigeria,1996,NGA,113754733.0,215950344192.0,,,,,,,,,,2086.674,
Nigeria,1997,NGA,116754744.0,227883171840.0,,,,,,,,,,2034.073,
Nigeria,1998,NGA,119846212.0,239844507648.0,,,,,,,,,,1893.687,
Nigeria,1999,NGA,123047266.0,247535173632.0,,,,,,,,,,1845.028,
Nigeria,2000,NGA,126382435.0,268133056512.0,,,,,,,,,,1704.076,411.805
Nigeria,2001,NGA,129862540.0,293371707392.0,,,,,,,,,,1880.878,411.765
Nigeria,2002,NGA,133471947.0,344836472832.0,,,,,,,,,,1880.187,412.065
Nigeria,2003,NGA,137202602.0,387284205568.0,,,,,,,,,,1946.972,420.297
Nigeria,2004,NGA,141056995.0,438814834688.0,,,,,,,,,,1961.008,442.157
Nigeria,2005,NGA,145017214.0,481797603328.0,,,,,,,,,,2102.18,444.586
Nigeria,2006,NGA,149077277.0,527631745024.0,,,,,,,,,,1838.131,481.834
Nigeria,2007,NGA,153267204.0,581001478144.0,,,,,,,,,,1643.462,481.949
Nigeria,2008,NGA,157594969.0,638908039168.0,,,,,,,,,,1969.014,482.008
Nigeria,2009,NGA,162049411.0,709931171840.0,,,,,,,,,,1211.625,508.338
Nigeria,2010,NGA,166642835.0,809999400960.0,,,,,,,,,,1445.279,499.043
Nigeria,2011,NGA,171379551.0,871103791104.0,,,,,,,,,,2022.948,515.533
Nigeria,2012,NGA,176200571.0,908380667904.0,,,,,,,,,,1987.339,527.836
Nigeria,2013,NGA,181049400.0,957382656000.0,,,,,,,,,,2503.916,535.776
Nigeria,2014,NGA,185896872.0,1017790726144.0,,,,,,,,,,2658.423,547.398
Nigeria,2015,NGA,190671830.0,1044789592064.0,,,,,,,,,,2458.866,529.696
Nigeria,2016,NGA,195443641.0,1027896705024.0,,,,,,,,,,2431.617,511.221
Nigeria,2017,NGA,200254534.0,1036180389888.0,,,,,,,,,,2297.201,500.0
Nigeria,2018,NGA,204938703.0,1056103596032.0,,,,,,,,,,2398.611,519.477
Nigeria,2019,NGA,209485583.0,1079426875392.0,,,,,,,,,,2457.389,505.76
Nigeria,2020,NGA,213996143.0,1060059217920.0,,,,,,,,,,2221.549,523.421
Nigeria,2021,NGA,218529237.0,1098721591296.0,,,,,,,,,,2345.254,522.704
Nigeria,2022,NGA,223150851.0,1134448607232.0,,,,,,,,,,2319.897,497.368
Nigeria,2023,NGA,227882899.0,,,,,,,,,,,2342.639,508.821
Nigeria,2024,NGA,232679436.0,,,,,,,,,,,,507.849
Pakistan,1990,PAK,116155530.0,290069512192.0,15.694,83.921,7.957,33.769,42.195,0.386,15.694,0.0,0.0,2630.077,
Pakistan,1991,PAK,120060354.0,311483367424.0,15.851,83.785,7.434,34.427,41.924,0.364,15.851,0.0,0.0,2696.15,
Pakistan,1992,PAK,123546809.0,327814348800.0,16.468,83.076,7.27,32.167,43.639,0.456,16.468,0.0,0.0,2752.225,
Pakistan,1993,PAK,127020068.0,338978439168.0,16.362,83.334,6.896,33.458,42.981,0.303,16.362,0.0,0.0,2962.631,
Pakistan,1994,PAK,130748025.0,356454531072.0,15.512,84.064,6.613,32.946,44.505,0.424,15.512,0.0,0.0,2978.109,
Pakistan,1995,PAK,134582195.0,376967626752.0,15.541,84.103,6.322,32.039,45.742,0.356,15.541,0.0,0.0,3051.515,
Pakistan,1996,PAK,138557040.0,391435157504.0,15.909,83.881,6.017,32.689,45.175,0.21,15.909,0.0,0.0,3157.014,
Pakistan,1997,PAK,142531747.0,402359549952.0,12.213,87.488,5.805,33.635,48.049,0.298,12.213,0.0,0.0,2966.95,
Pakistan,1998,PAK,146522306.0,419024863232.0,14.898,84.859,5.423,33.065,46.371,0.243,14.898,0.0,0.0,3097.473,
Pakistan,1999,PAK,150565328.0,440333172736.0,12.713,87.24,5.19,36.075,45.974,0.047,12.713,0.0,0.0,3146.289,
Pakistan,2000,PAK,154879070.0,459798511616.0,10.753,88.7,4.909,37.363,46.428,0.547,10.151,0.0,0.0,3123.432,499.925
Pakistan,2001,PAK,159270863.0,477964435456.0,10.829,87.999,4.978,38.544,44.477,1.172,10.275,0.0,0.0,3108.856,483.705
Pakistan,2002,PAK,163222500.0,504824725504.0,11.551,87.431,5.379,40.271,41.781,1.018,10.963,0.0,0.0,3149.745,465.62
Pakistan,2003,PAK,167110208.0,543920291840.0,12.784,86.272,5.371,46.477,34.424,0.944,12.192,0.0,0.0,3316.56,442.373
Pakistan,2004,PAK,171285944.0,592025747456.0,12.115,86.82,5.718,49.946,31.155,1.066,11.567,0.0,0.0,3613.284,461.843
Pakistan,2005,PAK,175453160.0,641139015680.0,12.98,85.947,6.049,51.289,28.608,1.073,12.98,0.0,0.0,3655.327,441.73
Pakistan,2006,PAK,179682648.0,685965639680.0,11.995,87.0,6.6,49.414,30.986,1.004,11.995,0.0,0.0,3782.374,442.982
Pakistan,2007,PAK,184493178.0,719253733376.0,11.84,87.294,7.851,47.498,31.944,0.866,11.84,0.0,0.0,3886.622,456.682
Pakistan,2008,PAK,189499072.0,746912743424.0,10.105,89.249,8.454,48.478,32.317,0.646,10.105,0.0,0.001,3792.512,459.09
Pakistan,2009,PAK,194376491.0,774880624640.0,10.194,88.904,8.786,46.869,33.249,0.902,10.19,0.0,0.003,3834.63,458.225
Pakistan,2010,PAK,199238997.0,805491507200.0,10.436,88.675,8.406,47.498,32.77,0.89,10.431,0.0,0.005,3761.662,429.659
Pakistan,2011,PAK,203746014.0,845096878080.0,10.606,88.029,7.954,47.248,32.827,1.365,10.597,0.0,0.009,3697.389,443.32
Pakistan,2012,PAK,207667068.0,878485045248.0,3.989,95.011,8.723,52.292,33.997,1.0,3.958,0.007,0.024,3379.421,431.702
Pakistan,2013,PAK,211073920.0,918328573952.0,10.559,88.025,7.917,46.227,33.881,1.416,10.461,0.05,0.048,3673.496,436.213
Pakistan,2014,PAK,214264607.0,961516797952.0,10.733,87.745,8.374,44.818,34.552,1.522,10.553,0.102,0.078,3669.798,432.768
Pakistan,2015,PAK,217290832.0,1010825297920.0,10.407,88.27,8.222,44.357,35.691,1.323,10.076,0.184,0.117,3816.6,431.776
Pakistan,2016,PAK,220138810.0,1061146787840.0,10.286,88.228,8.228,43.224,36.776,1.486,9.716,0.258,0.126,4090.316,456.957
Pakistan,2017,PAK,223273927.0,1117267165184.0,8.975,88.88,9.946,43.055,35.879,2.145,7.98,0.466,0.174,4263.788,488.493
Pakistan,2018,PAK,226928843.0,1165406502912.0,8.879,88.728,13.788,45.323,29.618,2.392,7.625,0.732,0.187,4263.364,487.521
Pakistan,2019,PAK,230800861.0,1172330119168.0,10.438,87.21,14.758,46.006,26.446,2.351,9.253,0.806,0.179,4218.509,477.98
Pakistan,2020,PAK,235001693.0,1202026446848.0,11.468,86.056,16.577,43.223,26.255,2.476,10.368,0.708,0.184,4083.672,485.431
Pakistan,2021,PAK,239477758.0,1278204968960.0,9.927,86.422,16.707,42.398,27.316,3.651,8.754,0.798,0.167,4451.4,462.908
Pakistan,2022,PAK,243700616.0,1318834929664.0,10.571,83.805,15.533,39.263,29.009,5.625,8.873,1.173,0.214,4017.64,436.584
Pakistan,2023,PAK,247504458.0,,12.266,81.644,14.459,42.202,24.983,6.09,10.468,1.193,0.351,3653.435,425.685
Pakistan,2024,PAK,251269113.0,,12.507,81.18,13.028,42.07,26.082,6.313,10.803,0.963,0.459,3535.543,398.61
Russia,1990,RUS,148979487.0,1834865131520.0,4.619,92.107,21.119,41.258,29.73,3.274,4.617,0.0,0.0,67634.164,
Russia,1991,RUS,149448388.0,1782589423616.0,4.718,91.916,19.623,42.919,29.375,3.366,4.716,0.0,0.0,66502.172,
Russia,1992,RUS,148915936.0,1557839216640.0,5.034,91.479,19.16,43.17,29.149,3.487,5.031,0.0,0.0,64241.75,
Russia,1993,RUS,148135377.0,1453307985920.0,5.454,90.818,18.555,46.184,26.079,3.728,5.452,0.0,0.0,60209.324,
Russia,1994,RUS,148200678.0,1297672699904.0,6.035,90.611,17.791,47.564,25.256,3.354,6.032,0.0,0.0,54914.895,
Russia,1995,RUS,148291356.0,1274033471488.0,6.39,90.002,18.114,48.593,23.295,3.607,6.388,0.0,0.0,51938.52,
Russia,1996,RUS,148084532.0,1256336523264.0,5.811,90.085,18.466,50.755,20.863,4.104,5.809,0.0,0.0,50060.609,
Russia,1997,RUS,147853713.0,1303661510656.0,6.271,89.409,18.01,49.512,21.887,4.32,6.269,0.0,0.0,47418.523,
Russia,1998,RUS,147635488.0,1263722561536.0,6.325,89.537,16.895,51.638,21.005,4.137,6.323,0.0,0.0,47400.168,
Russia,1999,RUS,147241915.0,1375023529984.0,6.326,88.873,16.821,50.843,21.209,4.802,6.323,0.0,0.0,48128.535,
Russia,2000,RUS,146717736.0,1547057496064.0,6.354,88.587,17.139,51.024,20.424,5.059,6.35,0.0,0.0,49169.859,470.049
Russia,2001,RUS,146117233.0,1662886739968.0,6.595,88.216,16.46,51.052,20.705,5.189,6.59,0.0,0.0,50153.344,458.402
Russia,2002,RUS,145939456.0,1781424717824.0,6.127,88.529,16.595,51.878,20.056,5.344,6.119,0.0,0.0,50010.195,463.143
Russia,2003,RUS,145794184.0,1955876044800.0,5.738,88.735,16.356,52.019,20.36,5.526,5.722,0.0,0.0,51088.918,465.377
Russia,2004,RUS,145180052.0,2143914688512.0,6.387,88.367,15.54,52.918,19.91,5.246,6.368,0.0,0.0,51757.027,453.821
Russia,2005,RUS,144597838.0,2331247116288.0,6.235,88.383,14.734,53.638,20.011,5.382,6.216,0.0,0.0,51894.988,457.494
Russia,2006,RUS,144102900.0,2576148332544.0,5.962,88.675,14.469,54.079,20.127,5.364,5.941,0.0,0.0,54384.309,462.595
Russia,2007,RUS,143859724.0,2858759225344.0,6.025,88.545,13.931,54.695,19.919,5.43,6.006,0.0,0.0,54764.008,458.28
Russia,2008,RUS,143811787.0,3078094323712.0,5.539,88.998,14.87,53.668,20.46,5.463,5.519,0.0,0.0,55034.613,475.212
Russia,2009,RUS,143869089.0,2903690444800.0,6.13,88.133,14.32,53.151,20.661,5.737,6.109,0.0,0.0,52284.961,452.18
Russia,2010,RUS,143934422.0,3105249296384.0,5.597,88.695,13.538,54.518,20.64,5.707,5.576,0.0,0.0,54290.25,458.103
Russia,2011,RUS,144043700.0,3306765942784.0,5.274,89.156,13.593,54.159,21.405,5.57,5.252,0.0,0.0,56097.898,461.398
Russia,2012,RUS,144290965.0,3439833120768.0,5.226,89.12,14.145,52.968,22.007,5.654,5.206,0.0,0.0,56333.141,461.904
Russia,2013,RUS,144604052.0,3500216680448.0,5.816,88.664,13.17,53.159,22.334,5.52,5.797,0.0,0.0,55548.41,450.174
Russia,2014,RUS,144925588.0,3525987794944.0,5.531,88.733,12.7,52.646,23.387,5.735,5.502,0.003,0.005,55599.305,449.286
Russia,2015,RUS,145307563.0,3456429719552.0,5.423,88.308,13.573,51.775,22.961,6.269,5.388,0.005,0.011,54577.719,444.354
Russia,2016,RUS,145778617.0,3463124090880.0,5.807,88.052,12.903,52.288,22.861,6.141,5.766,0.005,0.015,55468.105,442.744
Russia,2017,RUS,146186752.0,3526353747968.0,5.769,87.957,12.058,53.255,22.645,6.274,5.718,0.004,0.017,55653.078,439.629
Russia,2018,RUS,146430090.0,3625347448832.0,5.709,88.227,12.01,54.161,22.056,6.064,5.651,0.007,0.019,57585.219,439.33
Russia,2019,RUS,146533005.0,3705035816960.0,5.855,87.933,11.897,53.355,22.681,6.212,5.778,0.009,0.029,57120.445,440.035
Russia,2020,RUS,146371239.0,3606716612608.0,6.679,86.683,11.343,52.731,22.609,6.638,6.531,0.035,0.057,55172.816,417.654
Russia,2021,RUS,145836117.0,3809571241984.0,6.586,86.804,11.435,52.074,23.295,6.61,6.376,0.077,0.069,57127.59,426.828
Russia,2022,RUS,145579843.0,3731440795648.0,5.92,87.678,12.371,52.223,23.084,6.401,5.656,0.12,0.069,59257.926,438.42
Russia,2023,RUS,145440454.0,,5.913,88.004,12.162,52.013,23.829,6.083,5.621,0.133,0.074,60237.051,445.024
Russia,2024,RUS,144820370.0,,5.999,88.159,11.562,52.96,23.638,5.841,5.701,0.124,0.079,62485.336,449.196
Singapore,1990,SGP,3039544.0,69065572352.0,0.097,99.903,0.091,0.0,99.811,0.0,0.0,0.0,0.0,89850.188,
Singapore,1991,SGP,3136244.0,74103365632.0,0.275,99.725,0.053,0.0,99.672,0.0,0.0,0.0,0.0,88741.484,
Singapore,1992,SGP,3226410.0,80052592640.0,0.256,99.744,0.072,3.5,96.172,0.0,0.0,0.0,0.0,92544.805,
Singapore,1993,SGP,3317840.0,89698197504.0,0.235,99.765,0.073,4.369,95.324,0.0,0.0,0.0,0.0,98320.57,
Singapore,1994,SGP,3417765.0,100708564992.0,0.205,99.795,0.076,3.82,95.899,0.0,0.0,0.0,0.0,109160.086,
Singapore,1995,SGP,3533576.0,109097197568.0,0.197,99.803,0.034,3.664,96.105,0.0,0.0,0.0,0.0,110070.039,
